 ********************************************************************

 Cross section =    0.1070885E-01 +/-   0.2086693E-04 pb

 ********************  Input parameters *****************************
 *                400.0000         :  Beam kinetic energy (GeV)
 *                test.dat         :  Output file
 *                 63.5000         : Target mass number
 *                 29.0000         : Target atomic number
 *                 81.9300         : Shielding length (m)
 *                136.5000         : Decay volume (m)
 *                  0.1500         : Inner radius (m)
 *                  1.1300         : Outer radius (m)
 *                  0.1000         : Minimum photon separation (m)
 *                  3.0000         : Minimum photon energy (GeV)
 *                  0.0100         : Maximum ALP theta
 ********************************************************************
 
 ****************** Integration parameters  *************************
 *                  200000         :  Preconditioning calls
 *                       1         :  Preconditioning iterations
 *                  1.0000         :  Percentage accuracy
 *                  100000         :  Calls in first main iteration
 *                  100000         :  Increase calls per iteration
 *                      50         :  Maximum number of iterations
 *                       6         :  Random number seed
 
 ********************* Unweighted Events  ***************************
 *                       T         :  Generate unweighted events
 *                  0.2831         :  Maximum weight
 *                     100         :  Number of events
 *                  hepevt         :  Record format
 ********************************************************************
 
 *****************************  Cuts  *******************************
 *                       F         :  Generate cuts
 *                       T         : Include ALP decay
 ********************************************************************
 
 ***************************************
 log(theta)
 ***************************************
 xmin :   -9.2103403719761818     
 xmax :    0.0000000000000000     
 inside,under,over : 192113  1407  2585
 ***************************************
  -9.1182369682564204        1.9880432884876480E-005
  -8.9340301608168957        3.8279209910230410E-005
  -8.7498233533773728        7.4912052504784473E-005
  -8.5656165459378499        8.8610366785197463E-005
  -8.3814097384983253        1.5436291377755033E-004
  -8.1972029310588024        1.8394866716572880E-004
  -8.0129961236192777        2.6888604106375296E-004
  -7.8287893161797548        4.3379462275131345E-004
  -7.6445825087402310        6.2551831420447183E-004
  -7.4603757013007073        8.1176421764609080E-004
  -7.2761688938611835        1.3069366766671419E-003
  -7.0919620864216597        1.9210699458355380E-003
  -6.9077552789821368        2.8143564992859920E-003
  -6.7235484715426121        4.0052710927965043E-003
  -6.5393416641030893        5.6226783518128227E-003
  -6.3551348566635655        7.4045421416616157E-003
  -6.1709280492240417        9.6322698565851211E-003
  -5.9867212417845188        1.1218390042694074E-002
  -5.8025144343449941        1.2431496903753241E-002
  -5.6183076269054713        1.2388545559943906E-002
  -5.4341008194659475        1.1650455904713173E-002
  -5.2498940120264237        9.9927138703265542E-003
  -5.0656872045868999        7.7289533514502962E-003
  -4.8814803971473770        5.8238407082792584E-003
  -4.6972735897078532        3.9476312651764659E-003
  -4.5130667822683286        2.4792871097406195E-003
  -4.3288599748288048        1.5326497221419136E-003
  -4.1446531673892810        8.3457019179037457E-004
  -3.9604463599497590        3.6236783173070150E-004
  -3.7762395525102352        1.5382432418366114E-004
  -3.5920327450707115        6.2471499160916680E-005
  -3.4078259376311868        3.3370529502426315E-005
  -3.2236191301916630        7.7865210002899003E-006
  -3.0394123227521392        1.5454012666250957E-006
  -2.8552055153126172        1.0706682994151921E-006
  -2.6709987078730935        6.1190190779772001E-008
  -2.4867919004335697        1.6112415155349328E-010
  -2.3025850929940450        3.1793396211445617E-011
  -2.1183782855545212        3.8696025380237702E-010
  -1.9341714781149975        6.5605136954291854E-016
  -1.7499646706754737        2.4922918771710362E-017
  -1.5657578632359517        1.2772970406294434E-016
  -1.3815510557964279        3.9829684909058320E-021
  -1.1973442483569041        0.0000000000000000     
  -1.0131374409173795        3.6386526841394708E-025
 -0.82893063347785656        0.0000000000000000     
 -0.64472382603833189        0.0000000000000000     
 -0.46051701859880900        0.0000000000000000     
 -0.27631021115928611        0.0000000000000000     
  -9.2103403719761445E-002   0.0000000000000000     
