           1
   6         22    1    3    0    0    0  0.300857018E-01 -0.670779815E-01  0.541738744E+01  0.541788624E+01  0.924756890E-07  0.101506352E+04 -0.168571607E+04  0.169423712E+06  0.169435183E+06
   7         22    1    3    0    0    0  0.387455956E+00 -0.626333479E+00  0.642742684E+02  0.642784878E+02  0.879042220E-06  0.101506352E+04 -0.168571607E+04  0.169423712E+06  0.169435183E+06
 
           5
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0 -0.119679396E+00  0.122251069E+00  0.370834573E+03  0.370835799E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0  0.408929186E-02  0.232553348E-02  0.650002540E-03  0.595802751E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7  0.115590104E+00 -0.124576603E+00  0.301019511E+02  0.301024724E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0  0.476523389E-01 -0.191874114E-01  0.787372050E+01  0.787388807E+01  0.368608486E-07  0.345861571E+03 -0.372750418E+03  0.900691993E+05  0.900707589E+05
   7         22    1    3    0    0    0  0.679377652E-01 -0.105389191E+00  0.222282307E+02  0.222285843E+02  0.573349892E-07  0.345861571E+03 -0.372750418E+03  0.900691993E+05  0.900707589E+05
 
           6
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0 -0.106921522E+00 -0.280272945E+00  0.310886564E+03  0.310888124E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0 -0.187721815E-01 -0.449163254E-01  0.117139587E-02  0.595802948E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7  0.125693704E+00  0.325189270E+00  0.900494390E+02  0.900501278E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0  0.669345534E-01  0.106846402E+00  0.325788116E+02  0.325790556E+02  0.479852603E-06  0.155579823E+03  0.402509334E+03  0.111460442E+06  0.111461294E+06
   7         22    1    3    0    0    0  0.587591505E-01  0.218342868E+00  0.574706274E+02  0.574710722E+02  0.550970388E-06  0.155579823E+03  0.402509334E+03  0.111460442E+06  0.111461294E+06
 
           7
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0 -0.238712240E+00  0.103623147E+00  0.362409924E+03  0.362411232E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0 -0.176227799E-01  0.102204168E-01  0.126704487E-02  0.595802784E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7  0.256335020E+00 -0.113843564E+00  0.385259833E+02  0.385270367E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0  0.329035850E-01 -0.809243011E-03  0.332751475E+01  0.332767752E+01  0.147255029E-07  0.712250965E+03 -0.316325051E+03  0.107048068E+06  0.107050995E+06
   7         22    1    3    0    0    0  0.223431435E+00 -0.113034321E+00  0.351984685E+02  0.351993591E+02  0.299590709E-06  0.712250965E+03 -0.316325051E+03  0.107048068E+06  0.107050995E+06
 
           8
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0 -0.105474335E+00 -0.322991253E+00  0.316563430E+03  0.316565003E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0 -0.484167555E-01  0.131675401E-01  0.122010696E-02  0.595802961E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7  0.153891091E+00  0.309823713E+00  0.843725236E+02  0.843732476E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0  0.887793273E-01  0.129137709E+00  0.406991728E+02  0.406994745E+02  0.790408152E-06  0.260674354E+03  0.524806836E+03  0.142917651E+06  0.142918877E+06
   7         22    1    3    0    0    0  0.651117634E-01  0.180686004E+00  0.436733508E+02  0.436737731E+02  0.663998380E-06  0.260674354E+03  0.524806836E+03  0.142917651E+06  0.142918877E+06
 
           9
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0 -0.160026296E+00 -0.221214607E+00  0.280041141E+03  0.280042846E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0  0.812664979E-03 -0.135159174E-02  0.927127914E-03  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7  0.159213631E+00  0.222566199E+00  0.120895106E+03  0.120895426E+03  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0  0.542061139E-01  0.418415264E-01  0.263178074E+02  0.263178965E+02  0.411415898E-06  0.149143094E+03  0.208488503E+03  0.113248282E+06  0.113248582E+06
   7         22    1    3    0    0    0  0.105007517E+00  0.180724672E+00  0.945772987E+02  0.945775297E+02  0.173788835E-05  0.149143094E+03  0.208488503E+03  0.113248282E+06  0.113248582E+06
 
          10
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0  0.248042406E+00 -0.868835878E-01  0.325396713E+03  0.325398172E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0  0.636671233E-01  0.691865151E-01  0.109694836E-02  0.595803491E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7 -0.311709529E+00  0.176970727E-01  0.755393638E+02  0.755400256E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0 -0.304589151E+00  0.223948448E-01  0.714336696E+02  0.714343224E+02  0.916035174E-06 -0.636960501E+03  0.361629506E+02  0.154360347E+06  0.154361699E+06
   7         22    1    3    0    0    0 -0.712037792E-02 -0.469777207E-02  0.410569425E+01  0.410570311E+01  0.207827419E-06 -0.636960501E+03  0.361629506E+02  0.154360347E+06  0.154361699E+06
 
          11
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0  0.743070119E-01 -0.656305556E-01  0.313659544E+03  0.313660963E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0 -0.178397207E-02  0.340342063E-02  0.387917737E-03  0.595802750E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7 -0.725230399E-01  0.622271350E-01  0.872772424E+02  0.872773091E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0 -0.166834545E-01  0.459842550E-01  0.347097426E+02  0.347097771E+02  0.214714672E-06 -0.876210490E+02  0.751817195E+02  0.105446815E+06  0.105446895E+06
   7         22    1    3    0    0    0 -0.558395854E-01  0.162428800E-01  0.525674999E+02  0.525675320E+02  0.358612406E-06 -0.876210490E+02  0.751817195E+02  0.105446815E+06  0.105446895E+06
 
          12
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0 -0.762579349E-01 -0.474142336E+00  0.345104222E+03  0.345105832E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0 -0.817652100E-01 -0.714890837E-02  0.288886070E-02  0.595803315E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7  0.158023145E+00  0.481291244E+00  0.558300631E+02  0.558323836E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0  0.824170351E-01  0.298231752E+00  0.318701175E+02  0.318716194E+02  0.253665327E-06  0.349847960E+03  0.106553227E+04  0.123602360E+06  0.123607498E+06
   7         22    1    3    0    0    0  0.756061098E-01  0.183059492E+00  0.239599457E+02  0.239607643E+02  0.275200699E-06  0.349847960E+03  0.106553227E+04  0.123602360E+06  0.123607498E+06
 
          13
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0 -0.379229823E-01  0.605011467E+00  0.356396507E+03  0.356398257E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0 -0.842291903E-01  0.865216026E-02  0.513639814E-02  0.595803353E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7  0.122152173E+00 -0.613663627E+00  0.445355312E+02  0.445399545E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0  0.419266034E-01 -0.269712393E+00  0.178711938E+02  0.178732781E+02  0.117028381E-06  0.232593022E+03 -0.116849233E+04  0.848012242E+05  0.848096467E+05
   7         22    1    3    0    0    0  0.802255692E-01 -0.343951234E+00  0.266643374E+02  0.266666764E+02  0.200526532E-06  0.232593022E+03 -0.116849233E+04  0.848012242E+05  0.848096467E+05
 
          14
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0  0.191063375E+00  0.355740971E+00  0.336156722E+03  0.336158274E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0  0.184613277E-02 -0.897050757E-03  0.173256240E-02  0.595802750E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7 -0.192909508E+00 -0.354843920E+00  0.647787191E+02  0.647799975E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0 -0.410648412E-01 -0.874383764E-01  0.190021946E+02  0.190024401E+02  0.416428265E-06 -0.340147884E+03 -0.625678898E+03  0.114221141E+06  0.114223396E+06
   7         22    1    3    0    0    0 -0.151844667E+00 -0.267405544E+00  0.457765245E+02  0.457775574E+02  0.707327080E-06 -0.340147884E+03 -0.625678898E+03  0.114221141E+06  0.114223396E+06
 
          15
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0  0.174219862E+00  0.136471767E-01  0.302666376E+03  0.302667881E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0  0.109413386E-01 -0.315218653E-01  0.605040591E-03  0.595802843E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7 -0.185161200E+00  0.178746886E-01  0.982701930E+02  0.982703818E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0 -0.138347372E+00 -0.126646531E-02  0.625699521E+02  0.625701051E+02  0.379687318E-06 -0.303157254E+03  0.292655346E+02  0.160893977E+06  0.160894286E+06
   7         22    1    3    0    0    0 -0.468138282E-01  0.191411539E-01  0.357002409E+02  0.357002767E+02  0.545595282E-06 -0.303157254E+03  0.292655346E+02  0.160893977E+06  0.160894286E+06
 
          16
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0 -0.521876876E+00  0.535227409E+00  0.191058112E+03  0.191061879E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0 -0.457455345E-01  0.291780789E-01  0.422573865E-02  0.595802998E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7  0.567622411E+00 -0.564405488E+00  0.209874836E+03  0.209876368E+03  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0  0.168191180E+00 -0.138632781E+00  0.594713114E+02  0.594717108E+02  0.987490070E-06  0.494801618E+03 -0.491997397E+03  0.182949803E+06  0.182951139E+06
   7         22    1    3    0    0    0  0.399431230E+00 -0.425772707E+00  0.150403525E+03  0.150404658E+03  0.125270607E-05  0.494801618E+03 -0.491997397E+03  0.182949803E+06  0.182951139E+06
 
          17
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0  0.618350650E+00 -0.286119867E+00  0.355474265E+03  0.355476157E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0  0.183004826E-01  0.145647585E-01  0.609493368E-02  0.595802798E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7 -0.636651133E+00  0.271555108E+00  0.454568138E+02  0.454621105E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0 -0.195477681E+00  0.106754818E+00  0.151962930E+02  0.151979251E+02  0.556927785E-07 -0.120178797E+04  0.512606741E+03  0.858075156E+05  0.858175140E+05
   7         22    1    3    0    0    0 -0.441173452E+00  0.164800290E+00  0.302605208E+02  0.302641853E+02  0.308457636E-06 -0.120178797E+04  0.512606741E+03  0.858075156E+05  0.858175140E+05
 
          18
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0 -0.280278533E+00  0.184990601E+00  0.268995919E+03  0.268997765E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0  0.202959948E-01 -0.241036889E-01  0.112017385E-02  0.595802833E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7  0.259982538E+00 -0.160886912E+00  0.131940135E+03  0.131940498E+03  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0  0.675399676E-01 -0.273183189E-01  0.244951453E+02  0.244952537E+02  0.504857589E-06  0.257198056E+03 -0.159163770E+03  0.130527021E+06  0.130527381E+06
   7         22    1    3    0    0    0  0.192442571E+00 -0.133568593E+00  0.107444989E+03  0.107445245E+03  0.118504640E-05  0.257198056E+03 -0.159163770E+03  0.130527021E+06  0.130527381E+06
 
          19
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0 -0.925214169E+00  0.234664385E+00  0.308580293E+03  0.308583195E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0  0.228813471E-01  0.129478610E-01  0.656460159E-02  0.595802811E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7  0.902332822E+00 -0.247612246E+00  0.923503170E+02  0.923550706E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0  0.176804033E+00 -0.457579003E-01  0.161662081E+02  0.161672396E+02  0.264784033E-06  0.923797904E+03 -0.253502553E+03  0.945471861E+05  0.945520528E+05
   7         22    1    3    0    0    0  0.725528789E+00 -0.201854346E+00  0.761841089E+02  0.761878310E+02  0.847927138E-06  0.923797904E+03 -0.253502553E+03  0.945471861E+05  0.945520528E+05
 
          20
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   2 1000290640    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   3       2212    1    0    0    0    0  0.720741618E-01  0.312925560E-01  0.372625968E+03  0.372627158E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   4 1000290640    1    0    0    0    0  0.463338022E-03 -0.325641554E-03  0.245715475E-03  0.595802749E+02  0.595802749E+02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   5         90    2    0    0    6    7 -0.725374998E-01 -0.309669145E-01  0.283109605E+02  0.283111145E+02  0.500000000E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
   6         22    1    3    0    0    0 -0.467104265E-01 -0.434869954E-01  0.176508621E+02  0.176509775E+02  0.380386846E-06 -0.317990614E+03 -0.135753068E+03  0.124109870E+06  0.124110546E+06
   7         22    1    3    0    0    0 -0.258270733E-01  0.125200809E-01  0.106600984E+02  0.106601370E+02  0.255203416E-06 -0.317990614E+03 -0.135753068E+03  0.124109870E+06  0.124110546E+06
 
          21
   1       2212    2    0    0    0    0  0.000000000E+00  0.000000000E+00  0.400937174E+03  0.400938272E+03  0.938272046E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
